random_09,random_002,random_010,random_011,random_001,random_000
-0.3130550208299637,-54.4059,-0.9855501309922896,-0.7539373236908067,67,-23.8903
-0.8685891078831179,-52.5557,-0.0511272961087678,-0.3431041096022371,44,-23.4693
-0.919671605706784,-66.9291,-0.9746540796608176,-0.923957760669584,97,-1.88237
-0.6494384297960253,-35.7942,-0.5457619673259406,-0.2881254067151696,81,-8.72618
-0.2141469418664849,-50.3637,-0.1863443762340982,-0.3305985862216756,54,-28.8811
-0.8908502052792042,-49.3344,-0.3464160909278272,-0.6708722490322205,62,-15.7529
-0.454746167134354,-49.0713,-0.9422017444896944,-0.4780878064564215,47,-26.4851
-0.6534237776494684,-54.3996,-0.9750106824131106,-0.2726427044966084,67,-20.1386
-0.8337060527429166,-37.0046,-0.875419478593544,-0.13167824822904,82,-9.66224
-0.8157477383540398,-39.2826,-0.3013111431797958,-0.3015712883629903,88,-7.57599
-0.0649354950378493,-56.1489,-0.5837594258381965,-0.2858720462524392,67,-21.4799
-0.7557927401848883,-51.6902,-0.5515241348106611,-0.4452120118423552,43,-24.1809
-0.0931288067304729,-35.9713,-0.5935052573893793,-0.1782264185783497,84,-5.64999
-0.9475245864806218,-37.3496,-0.8051562989901707,-0.4119402292505836,84,-6.37665
-0.3220628050301162,-42.63,-0.2701003620024589,-0.2812200898810943,86,-6.099
-0.1906488506603358,-36.7736,-0.7740293987555656,-0.3413551799661309,84,-6.58047
-0.8210652523356483,-52.0503,-0.4457827113593292,-0.5113846680661297,44,-22.5523
-0.3279182366122269,-47.7606,-0.3796483636120688,-0.9368710664464936,16,-21.0176
-0.6174829968229746,-52.8625,-0.649153426903369,-0.0077867244338873,49,-26.7191
-0.1042064717244475,-54.2237,-0.4621367031642205,-0.5359945965223456,55,-29.2922
-0.7720857801277,-46.728,-0.8722312305204687,-0.7687704398798055,11,-23.1039
-0.2315529713237716,-62.4788,-0.7950256037944778,-0.000988300393387,69,-10.4318
-0.4155707340125769,-51.7204,-0.8104764841136736,-0.4423145562674644,64,-17.8784
-0.2746047328396215,-50.9777,-0.8389096645481136,-0.9889558174091438,43,-23.2578
-0.4088748824700888,-36.4943,-0.6999517070780056,-0.6760328843086737,81,-7.97668
-0.3182653590998073,-54.3079,-0.4080112230692433,-0.9325962819323472,67,-22.4806
-0.4501047994201991,-39.0029,-0.957994063203126,-0.1137070108729745,88,-7.6797
-0.9233579017188736,-44.2153,-0.3202767245693726,-0.4554230817662901,99,-5.82282
-0.2190077429636544,-38.2607,-0.6802182267444629,-0.7279480317792292,87,-9.17476
-0.6430479454187759,-41.817,-0.933668756381713,-0.2221640822904084,86,-4.77025
-0.8246619102777362,-48.5592,-0.9683238928287388,-0.2510342352462308,14,-22.2936
-0.1045638750527883,-48.589,-0.2078457191524444,-0.2133931470532737,63,-12.6509
-0.4273041541227252,-50.9508,-0.4568886602337686,-0.697560595002466,64,-16.1773
-0.8035074048010944,-58.8723,-0.5731350180439865,-0.1734403840457432,65,-15.3342
-0.8006176294291172,-43.9894,-0.1924906394947703,-0.6914761360876166,31,-20.5339
-0.1279023840172833,-42.2589,-0.1921669900691187,-0.1780177662075174,33,-17.0831
-0.1959021592457598,-45.6356,-0.667192070622157,-0.645805037165374,99,-5.36237
-0.9908672789949202,-42.6651,-0.057014806818729,-0.286969418422782,31,-20.4542
-0.2805642972472952,-36.0142,-0.4323054761780885,-0.8959990057358401,82,-10.0133
-0.1080636591575706,-40.0877,-0.5543305791816154,-0.5536562990487399,73,-13.8509
-0.9693779132636782,-44.4376,-0.8666013927918924,-0.5854134401506209,38,-17.229
-0.2941903446266178,-44.0304,-0.3611268284299733,-0.362738296597914,31,-19.2345
-0.6117545035046293,-41.0117,-0.9804277270103076,-0.3206923942282772,33,-16.4375
-0.6426310114521194,-38.3471,-0.6039901690203614,-0.5191535460170816,75,-10.0685
-0.4488836246062125,-37.8036,-0.0226698740952655,-0.7903957647823393,83,-6.54577
-0.1035754361141898,-47.5918,-0.2470485081084693,-0.3143448924057739,16,-20.3116
-0.1414568680315752,-41.3948,-0.6120920341100454,-0.746075062539312,28,-20.7994
-0.9525076761898676,-43.5033,-0.4267250380497648,-0.2487339949744403,89,-7.09128
-0.4915634400226996,-45.2911,-0.4149996221626224,-0.0803324024068451,35,-21.9887
-0.7158413523776324,-53.3849,-0.2326738767273716,-0.7629496754838668,44,-24.3839
-0.1512927247365086,-49.3739,-0.7914074066756763,-0.4871032335681229,62,-15.9484
-0.4801413058142699,-61.9322,-0.8280140896721933,-0.3526278757294825,69,-10.8777
-0.902092772463667,-40.5127,-0.3184368877049218,-0.9938962214171436,88,-2.79331
-0.7512757152573963,-39.5737,-0.8689355691175478,-0.1949698807304971,75,-13.2621
-0.972338045926713,-39.8969,-0.8321449627679209,-0.6889489617502295,73,-14.0131
-0.1663576199938354,-51.5108,-0.5493651843123571,-0.6987629093555465,49,-27.1721
-0.8941451579786286,-41.0229,-0.3272639143774495,-0.7128310531645395,33,-16.6522
-0.8056430543488984,-42.6775,-0.2476595677513465,-0.467207964050688,33,-19.1729
-0.2507462143487741,-46.2741,-0.9198854669564936,-0.2516074160348263,11,-22.927
-0.7692210164478084,-35.5787,-0.7239301192827883,-0.6198558418062989,81,-7.86565
-0.3765367173313901,-35.8122,-0.3593266426784963,-0.9720219124554228,84,-5.54094
-0.5830257367809026,-42.4264,-0.4647275915497403,-0.4549166729103715,89,-8.50736
-0.5885142514312375,-37.7885,-0.8057875516190028,-0.933077444025244,84,-6.27215
-0.7978304074088732,-41.6548,-0.3306103408840287,-0.0384078345866245,74,-11.3486
-0.8661264203985418,-47.4064,-0.4304988613029831,-0.3607904973500709,99,-5.44363
-0.7406147063045595,-43.1735,-0.6165838037111316,-0.5141465055795584,31,-19.8126
-0.0716189356307013,-40.386,-0.5867896466873695,-0.7175321717152551,27,-19.7577
-0.8848725342774539,-34.8641,-0.5157153209912292,-0.1876972741971946,83,-7.11509
-0.3435197745671797,-46.1715,-0.9685612746112,-0.7120198673971585,38,-17.7398
-0.6474322301942058,-50.7694,-0.0847319545528502,-0.1766615279611244,18,-22.2473
-0.4583315477006501,-44.1643,-0.8382888208279033,-0.714471290956783,38,-17.758
-0.6011341551657748,-35.7474,-0.0143152232442634,-0.5234268133991034,82,-9.1328
-0.6760741675415166,-35.5288,-0.413917436964324,-0.939267425249108,81,-8.62281
-0.7753171179466041,-42.1865,-0.5266621272328597,-0.9324351298179244,86,-3.50164
-0.6126554758871895,-49.909,-0.6507572373837353,-0.0248938916450397,43,-23.4987
-0.0827251704291488,-38.4764,-0.1144405295828663,-0.595147203655549,83,-6.48362
-0.9959359904052328,-42.4255,-0.6434637835269679,-0.0879370402576215,86,-3.4804
-0.7277062668033379,-54.1141,-0.319965002487766,-0.3913598191918618,55,-28.6435
-0.2802548879647647,-48.8487,-0.7751848946442387,-0.1783269301146846,47,-26.3045
-0.0066548700923321,-40.1841,-0.3953854005989635,-0.6309810116726808,33,-15.9009
-0.6772100120940975,-71.9503,-0.8618119639334391,-0.1928350031914907,68,-9.1908
-0.183739575991028,-49.6286,-0.75625782559627,-0.2673020691774164,47,-26.9566
-0.8693874786266625,-49.6892,-0.4935895473763546,-0.1667142330677417,17,-21.0551
-0.4413656332372592,-38.2823,-0.5631924128923624,-0.8801930172946691,84,-6.31095
-0.5854481334888285,-42.5746,-0.7035097624320228,-0.1154707098071488,86,-4.75146
-0.617509003002142,-42.6014,-0.927670633818618,-0.5613902727665241,33,-16.9053
-0.6017798832383638,-42.4946,-0.8974179637641915,-0.9604511841479536,33,-18.2195
-0.7831204541718312,-44.6958,-0.6523383223457936,-0.3781296988884896,99,-4.98611
-0.5875414058130574,-42.5151,-0.381353805019253,-0.359867448112163,38,-16.5417
-0.443130138295556,-49.6197,-0.4839339418623957,-0.1040815513740898,64,-17.802
-0.6432090869416482,-57.5244,-0.5550078154233843,-0.1264165374400094,66,-11.2639
-0.1435127480714793,-35.5686,-0.168452045489289,-0.0081703524683882,83,-7.1713
-0.6252910253922843,-49.0643,-0.5488474114795289,-0.2614871107387153,63,-8.11951
-0.5751314139308161,-44.3451,-0.7021585636540226,-0.6469006781743799,31,-19.9448
-0.907422624861208,-36.5793,-0.064416208522504,-0.7840110138386385,83,-7.06092
-0.7755493860283624,-40.5033,-0.1208346325128298,-0.1831263215634822,74,-9.41622
-0.8843668119773591,-39.3076,-0.0870894363916949,-0.5128456341517779,88,-7.19621
-0.3848750713302732,-41.6976,-0.721062964611013,-0.2384242529562782,86,-5.17459
-0.2096761581077246,-39.5187,-0.8159585575782348,-0.9192375868088024,88,-6.51523
-0.788838447107098,-36.4871,-0.3606443950238538,-0.234938205590502,87,-8.70195
-0.1316885483050338,-40.1641,-0.2316908375193541,-0.962467552310852,73,-16.8488
-0.990427290375381,-37.009,-0.382645648106206,-0.4451948274100595,84,-6.0306
-0.320137264412636,-58.7483,-0.3948886991172233,-0.6421519601276328,66,-11.3728
-0.9692546942105864,-43.3398,-0.5771764756869001,-0.1213183794484046,32,-21.7595
-0.7203987664589839,-44.2381,-0.1446720947582569,-0.7218134891162458,89,-10.3225
-0.3297041584340761,-53.6772,-0.0289378233776309,-0.6348614774746217,55,-29.2299
-0.9880822180640888,-49.7873,-0.5862593127508392,-0.6901797995129741,14,-22.0112
-0.0885725207349035,-47.7868,-0.6095782184893164,-0.3790739617612763,15,-23.0884
-0.0042863935661331,-46.09,-0.0068958145988597,-0.7771999869748079,98,-1.83888
-0.6899492213493301,-36.7166,-0.2506237061024687,-0.6730569525577065,83,-6.99269
-0.8654400457166473,-35.3495,-0.1086398339067291,-0.1965368804874941,84,-6.26866
-0.4338880521495524,-35.5669,-0.8798558598333359,-0.5105768387738945,82,-8.93297
-0.1921557938179504,-46.8974,-0.4289699850675549,-0.0290224618039208,11,-23.1852
-0.9851696076812096,-50.2496,-0.4368393981923357,-0.7570102857360876,43,-23.4357
-0.576102207328252,-36.4803,-0.92983956378243,-0.7086244425316468,82,-9.90696
-0.0535273346044851,-51.4342,-0.3017029734819049,-0.2072908716156288,18,-21.5103
-0.205400129869514,-36.4126,-0.4752390177791428,-0.8809016238073822,87,-8.70904
-0.8288242161268395,-52.7298,-0.1829041507611598,-0.6823087717361435,49,-26.395
-0.2482385537216673,-47.6426,-0.9654730141741352,-0.6027135702173059,13,-24.3101
-0.9054953122784242,-47.0653,-0.1219065985198317,-0.9874971502666748,11,-23.9244
-0.6114662511735576,-43.5865,-0.9931951621789862,-0.7383430948149579,38,-16.8473
-0.1493276643918117,-52.8413,-0.4453732786343226,-0.6642547947560681,44,-24.4209
-0.909347746912331,-36.1347,-0.05224915716676,-0.005891059261642,87,-8.70714
-0.7378532295409886,-43.1337,-0.2967987085656268,-0.2568072617431267,89,-9.21992
-0.2334315267199513,-35.2321,-0.4426350980193332,-0.655593441424876,83,-7.36176
-0.7974053533495469,-37.815,-0.8963153112504131,-0.0702005697934392,83,-7.52983
-0.5014908699376732,-66.0718,-0.9873487821863588,-0.0435520089551564,97,-3.48438
-0.6561347740097464,-46.5735,-0.28404182586456,-0.6931961832453243,35,-21.2493
-0.9245513277553618,-58.3592,-0.5873932486814883,-0.1131046933086308,66,-10.3178
-0.761110366604633,-56.0889,-0.3230548454881484,-0.1424590717669444,93,-2.16347
-0.1682747858309622,-54.8859,-0.6557677781546232,-0.8944709689784002,66,-16.0633
-0.3632273080152316,-41.9702,-0.3878950646923472,-0.1787432066191775,74,-11.0431
-0.0159612194535823,-50.8668,-0.5488790857388983,-0.7482152422742419,62,-15.8659
-0.2787001349702431,-52.4693,-0.011358929891712,-0.1105422134415244,44,-23.6219
-0.7760183202310469,-39.491,-0.729742863207757,-0.2391850496455736,73,-15.192
-0.7294419699780287,-41.5882,-0.6755560016519807,-0.738829577846465,77,-13.5155
-0.1273350764205576,-66.7595,-0.7851161337371221,-0.4387869949392446,97,-2.75814
-0.7501768708012885,-54.6061,-0.1879774084702485,-0.3991182516116709,67,-22.8596
-0.4100589623665287,-44.1597,-0.0476492633353546,-0.04641567895718,38,-14.2662
-0.5965639220190744,-51.6687,-0.8144485879408342,-0.8741961401197212,43,-23.8188
-0.6428549563328012,-64.7948,-0.3904131173410923,-0.2933627129300004,97,-7.26413
-0.7299072660721869,-51.5577,-0.5567561411992762,-0.1952291854052451,49,-27.2579
-0.0014711376018746,-41.7488,-0.3806664244404605,-0.2034031681193597,33,-17.6279
-0.3030254505128384,-57.5973,-0.566090967921281,-0.2551662458884515,67,-19.0089
-0.4157101188697502,-40.2119,-0.8518546009815743,-0.0867359603529843,73,-13.6541
-0.8151068859842544,-46.8063,-0.5419199421162898,-0.6238393266610638,34,-18.1759
-0.4724371741137074,-37.6689,-0.2437164041298902,-0.6933726113742651,79,-10.9136
-0.6192578241519832,-50.3259,-0.0350762521203127,-0.3115284743164895,49,-27.815
-0.1131352387452935,-45.1319,-0.1185795658340019,-0.1899691091826718,99,-4.56974
-0.7512514474437424,-45.049,-0.123661276511819,-0.3721701820711849,99,-4.609
-0.4349489358510101,-44.9798,-0.3528428504884585,-0.1037127872337005,99,-4.61173
-0.5619464320138714,-44.826,-0.5757436575268836,-0.472143351943407,99,-3.94661
-0.7002610195335969,-37.9127,-0.0686184388875195,-0.518027140896254,83,-6.58572
-0.2599600184594718,-42.6309,-0.2604332970292944,-0.2717746999496753,86,-4.51539
-0.3370040102699438,-53.017,-0.5546429758871254,-0.6525840836989523,51,-29.4939
-0.8680833186841426,-35.5949,-0.6403515295418768,-0.7397911149451327,84,-6.39493
-0.7628548224998059,-36.7413,-0.161325290182524,-0.5341424314384204,82,-9.83291
-0.1012312815839692,-49.6199,-0.7395621411444687,-0.5320583461477865,63,-10.7906
-0.167631812873474,-45.5401,-0.1308719555966577,-0.129847520306958,37,-20.0237
-0.3767664522759848,-35.3706,-0.1775682090963388,-0.1691589280410323,83,-6.67213
-0.250325635951916,-35.2874,-0.9919707278474136,-0.4762252779358313,81,-7.93005
-0.1787012145507786,-35.4299,-0.8238381927835342,-0.9926713117328588,84,-6.15082
-0.201629627036341,-41.5969,-0.2997743454216747,-0.5849563448023227,86,-4.38505
-0.5898266672654126,-35.8729,-0.6988762095993867,-0.0904598280838104,84,-6.0119
-0.6149469997114652,-41.5342,-0.7185030370961889,-0.3659013811692008,89,-8.47673
-0.6647869775162202,-35.3108,-0.3061099792855576,-0.5197234254239308,81,-7.84383
-0.1333607086171689,-43.5333,-0.2887339796803884,-0.0972705165410291,99,-6.05023
-0.6080852008970469,-36.4584,-0.4584016111516351,-0.8251690043545333,87,-9.12567
-0.311395910819269,-42.6437,-0.6200203669889177,-0.5831501123901998,86,-5.41864
-0.910142236267166,-41.5653,-0.7085785553161892,-0.6653539246180846,89,-6.50766
-0.6578867138977166,-47.538,-0.361726932530375,-0.4325362129918668,63,-10.368
-0.2127887358648162,-35.904,-0.912408910938656,-0.5715056938904737,81,-8.6602
-0.9075888227373228,-44.5754,-0.7945688768644298,-0.8619797818514577,38,-16.978
-0.4344734248335056,-52.8618,-0.7748926628223353,-0.5549115303864204,54,-28.5676
-0.0323684706108392,-44.0797,-0.4827862811769611,-0.3510499073523707,32,-20.9139
-0.0490757677426968,-46.4012,-0.9352555519977817,-0.9277656323637212,34,-18.7715
-0.9392641549678068,-46.5165,-0.7070858796755884,-0.6553804327116577,34,-17.8323
-0.9277083705481984,-40.2767,-0.7939030029381586,-0.8589512251982754,87,-8.99452
-0.3548207566495994,-45.3816,-0.7037231909132261,-0.5896524378593065,99,-4.98893
-0.1743904237407559,-36.4703,-0.978410056010185,-0.0423902618971814,84,-6.09339
-0.3700877096648459,-42.1328,-0.8350863409181009,-0.7718342157416229,77,-14.0334
-0.1206759194310675,-35.4724,-0.9806192669035114,-0.2826977277055569,84,-6.12295
-0.946966785053914,-51.3998,-0.8105119988749055,-0.954283380869947,64,-19.1832
-0.6322803297566358,-43.8932,-0.4973276076108549,-0.6798744014987369,31,-19.6397
-0.2872341310392762,-35.8491,-0.4249749675733069,-0.8301911441593328,83,-7.15535
-0.3610873975662376,-51.5248,-0.0350530086192262,-0.7256128753793998,54,-28.2093
-0.9077982065602902,-52.7997,-0.1524281577452869,-0.3846508120816304,51,-29.2348
-0.5687997339538909,-45.1944,-0.9378262888383456,-0.6822732586610915,12,-23.0846
-0.5518259723723309,-42.6223,-0.4293158925771602,-0.3132185838004775,86,-5.83074
-0.5845439842919916,-48.7772,-0.8990155720637031,-0.4875738278211332,48,-28.4843
-0.3188521064349052,-55.1502,-0.2608003234070556,-0.929978143982506,67,-22.5448
-0.2273797199761589,-39.4213,-0.2094574509900139,-0.906446910350166,75,-13.1673
-0.6133888466383848,-42.1271,-0.8729784756697295,-0.2502534350416125,22,-21.2091
-0.7551940725600158,-48.3565,-0.5441347162816694,-0.4198786807986027,63,-9.74996
-0.1779864238081588,-51.9644,-0.6727667389993089,-0.4371943857479158,51,-29.4591
-0.9223352559999208,-53.1818,-0.1209900471168683,-0.9268198976017888,55,-27.6913
-0.2668157409550531,-52.5648,-0.8387083168605931,-0.5944441727872033,49,-26.8576
-0.5422819920839042,-47.0293,-0.7199116431790334,-0.4898501533728664,99,-6.18539
-0.0132797348322386,-40.3383,-0.5535444145514513,-0.2755467606828164,73,-17.6056
-0.0257904492880834,-40.9048,-0.705758204826661,-0.9614769220469206,75,-12.3529
-0.110283613747234,-36.3293,-0.8212819649384571,-0.1909186521837131,87,-8.65791
-0.0720830102106909,-40.2204,-0.1688341096338661,-0.7545482764935108,73,-13.4663
-0.5028257468874964,-36.247,-0.3015576174227421,-0.0563993190125257,84,-5.69322
-0.0589165494888003,-36.1171,-0.4486044907870967,-0.1477781305396526,84,-6.14943
-0.4315032841096066,-41.6228,-0.3171414341033838,-0.3820026523355135,33,-20.1539
-0.4049343994135208,-38.887,-0.7430470187680434,-0.2177755955829634,75,-11.773
-0.2875946491721119,-45.3498,-0.0844618810893883,-0.9496231852050186,35,-21.9671
-0.6855963105428974,-58.0046,-0.95293433578354,-0.5104028560939218,65,-15.3188
-0.750577080978828,-43.4706,-0.5925099981435745,-0.2429662782157682,31,-20.79
-0.471663650240149,-43.9364,-0.7492915632962314,-0.2186933001759431,89,-7.25922
-0.1519308380362302,-49.7168,-0.9978797375323178,-0.6652079587278951,41,-25.7671
-0.3701833529612334,-41.8286,-0.6289716021405992,-0.6404815507704361,74,-11.3851
-0.2446849656625731,-41.0621,-0.0948680772643656,-0.0482654459220608,27,-19.8994
-0.7911568028169879,-42.4732,-0.0348005805273915,-0.0142872375629889,32,-21.3715
-0.6473218942562432,-52.47,-0.9199011627653824,-0.7276374430281095,42,-24.8862
-0.9355778353788776,-52.453,-0.3428210795313644,-0.2438184796392318,96,-0.804911
-0.4813973241518738,-47.8375,-0.4577618759271981,-0.4637346729500881,15,-23.0506
-0.7299768993178828,-37.1731,-0.2334122784410519,-0.4859475402357029,79,-10.7981
-0.1213503831154074,-52.4109,-0.6729771084308004,-0.5941220503208282,42,-25.4077
-0.5191793347806235,-44.5735,-0.9120236588503876,-0.0584721478575918,38,-17.887
-0.3092378065939725,-38.1742,-0.7528590437041992,-0.9266230331075496,83,-6.50603
-0.2171834243325673,-49.7331,-0.2201892267106614,-0.7490996892084887,47,-27.2173
-0.3712882041233287,-38.321,-0.7541791400561766,-0.5802197869119384,71,-12.8978
-0.9238701550108778,-49.4035,-0.3981648802243799,-0.9034205557518052,48,-28.3859
-0.0851097562638086,-46.5099,-0.7321618976217598,-0.1245925679032119,63,-12.7847
-0.0982424280969493,-51.0412,-0.4186585385835797,-0.5489278666432458,18,-21.1639
-0.4061921314605716,-45.0009,-0.9617254791774392,-0.9708792275098986,35,-21.248
-0.1148616180788034,-38.9706,-0.3782199285890915,-0.8276698591679648,88,-6.7448
-0.2890587202033073,-53.8931,-0.4327079963708593,-0.5075760802640025,55,-30.8071
-0.173482711519983,-44.9024,-0.105341084975575,-0.5808946039721794,12,-22.57
-0.7809392708030978,-45.0279,-0.5635577442330587,-0.9692281146302252,37,-19.7193
-0.8461227384828754,-50.6921,-0.8949182356000523,-0.9007585845265396,49,-26.928
-0.7144952281484801,-47.3841,-0.089152157875023,-0.7163211451681284,19,-22.1809
-0.3580090140091078,-42.6936,-0.9920575175926514,-0.6191802966679182,33,-17.0793
-0.1236545983203573,-41.3928,-0.0923401887597376,-0.3078281763934787,75,-12.5616
-0.5737276595086078,-48.8037,-0.2369484731929122,-0.1775452184165304,14,-22.6027
-0.4338453519419981,-49.2789,-0.6246701183897226,-0.8376741085715778,48,-27.5081
-0.4892887803598973,-42.6421,-0.7979544210724577,-0.1605450878265704,32,-21.5296
-0.9180391381075542,-48.7428,-0.8396951853611617,-0.907657264197212,62,-16.619
-0.653075068221601,-50.7511,-0.3052779844879005,-0.2063229179784635,43,-23.0818
-0.4483270121008977,-53.0753,-0.2198189703637181,-0.8897916835508356,55,-27.601
-0.4432249404921951,-44.3208,-0.1777183247909868,-0.3961368374531455,32,-22.0275
-0.6050095401268356,-42.5095,-0.3212916509602314,-0.1899144048960447,77,-14.6842
-0.7474122252138931,-51.6506,-0.2601749677159187,-0.2239929647526427,43,-24.11
-0.1037097264858681,-44.4646,-0.7556162954535525,-0.5521791968873756,99,-4.51837
-0.1770017556245123,-43.7934,-0.7599213130840444,-0.7918422740230416,32,-21.8386
-0.4586814165008365,-47.397,-0.6584861768850379,-0.0009333152519235,19,-22.566
-0.4389669267334208,-50.5815,-0.7715682247503353,-0.5518046919706407,34,-19.5512
-0.7817881783218706,-35.4402,-0.5810733976307924,-0.6321534927778224,81,-7.8726
-0.2024777888909935,-36.5121,-0.692402527859505,-0.1880438467593613,82,-9.74098
-0.7300830157262765,-49.3903,-0.6556640449318303,-0.4128315362932312,91,-1.8985
-0.0563709149083425,-38.0847,-0.5871560930424474,-0.5174548188750896,88,-5.14392
-0.2154164899866666,-53.5733,-0.589401138240605,-0.3475342591231485,45,-25.2596
-0.8018624967629043,-46.65,-0.4811445318726808,-0.9800164134371508,19,-22.5226
-0.0240236933614376,-52.069,-0.9916225177152836,-0.6546204579810746,49,-27.0545
-0.2223165703054471,-51.2141,-0.5594932554716003,-0.2226823265432476,51,-29.5859
-0.609850609518742,-51.2003,-0.3361467535608279,-0.0849398268889299,51,-29.4679
-0.6072212788793641,-40.0643,-0.7050357372654723,-0.6178022732832772,27,-19.3946
-0.3555739875842993,-49.7526,-0.4544717258035105,-0.7739102319164322,14,-21.6718
-0.8986009012947017,-36.9491,-0.2841294938386338,-0.1492146312424408,83,-7.37113
-0.7209491952962225,-41.8432,-0.6246051520602132,-0.8304932623775166,77,-13.6369
-0.6549150778516785,-46.6738,-0.8653113085617717,-0.3705031876887659,63,-9.59002
-0.3897540031702443,-53.1362,-0.2687521055986798,-0.1858519499506168,44,-22.9232
-0.1994052997162846,-51.9524,-0.8334366915966746,-0.0464822466596059,44,-23.0058
-0.1983414841165812,-35.4384,-0.9764356047319817,-0.3285222640642676,83,-6.61191
-0.5423676126714763,-51.1691,-0.4089153210361379,-0.3590880286756754,43,-23.304
-0.1228671152348954,-44.306,-0.6349882501938382,-0.4637921497217769,38,-15.9013
-0.2657969781591454,-49.535,-0.0124263559734887,-0.9758134212786652,47,-27.1684
-0.0122540164441802,-45.1197,-0.0280921415449699,-0.7728775598998746,12,-22.7334
-0.2479780567367697,-45.1451,-0.4243231941026909,-0.9270045377472156,99,-7.08111
-0.708083972517847,-50.2263,-0.5398713229302857,-0.6362566425342876,18,-20.966
-0.4765459609041147,-46.9484,-0.0041648315816081,-0.7719199468518969,19,-23.0856
-0.4531645974108801,-55.9042,-0.6847458945208906,-0.1188797888255277,65,-13.0588
-0.8120051854733225,-51.0215,-0.7334951464291967,-0.7109879600611324,18,-21.7182
-0.5937701309576855,-34.8748,-0.4561728065842484,-0.0156511058256111,83,-6.90258
-0.2161121819180411,-49.522,-0.5666733008197472,-0.6455756583999972,14,-22.4294
-0.9268433347792154,-50.6676,-0.874550293332564,-0.7371650604311659,66,-11.2219
-0.7183011597698137,-37.8134,-0.9468340379137948,-0.8715400220943184,84,-6.10525
-0.4620644611230246,-47.7801,-0.8933614426847105,-0.5415478282885896,16,-21.55
-0.1053730195825991,-41.6641,-0.2865290756183822,-0.933726269597168,86,-2.88438
-0.0526751878224247,-45.867,-0.4042645142349818,-0.8627784863113286,98,-1.27492
-0.0656349503414277,-45.7866,-0.7180540140227873,-0.3320656560850852,77,-12.0956
-0.1890407270370063,-38.3899,-0.5511831895686214,-0.1946771185057688,84,-6.40588
-0.2707532326857508,-42.0976,-0.8898230725801178,-0.7246561513466782,33,-20.4468
-0.2328389374842422,-44.5886,-0.4399756624121084,-0.2272115828100769,38,-16.1095
-0.3590213078193731,-48.9322,-0.9844393850528864,-0.6495838944730613,47,-26.7151
-0.5938582159073276,-52.269,-0.9214968470727432,-0.998027801050821,44,-24.2853
-0.2722000316631213,-50.3294,-0.6484377406373184,-0.7920656742438976,18,-21.6737
-0.1255227585881618,-44.9034,-0.0209653020948596,-0.5840624797648087,35,-21.5145
-0.121770027622453,-51.7368,-0.4065785191430374,-0.0869264125215116,43,-24.0821
-0.5334231996734157,-49.818,-0.9004077031854519,-0.1557123225872112,14,-22.4146
-0.6508120348374857,-51.6601,-0.6500302603388974,-0.7078801415114231,43,-22.755
-0.3836558724989147,-50.394,-0.3056736129318833,-0.2633965357702249,18,-22.3384
-0.7601956456121302,-45.6794,-0.1764792587585395,-0.4622161153198874,37,-19.7911
-0.7507520311581273,-51.4682,-0.9365329661645596,-0.9396344215815472,49,-27.1304
-0.9670802724940596,-47.95,-0.2402313165283125,-0.9660655682794688,61,-16.253
-0.5748735040037308,-42.3718,-0.0091530171333819,-0.3612438622121097,86,-3.4683
-0.0922352867307073,-47.8582,-0.2975248398354764,-0.2877170064892277,63,-6.17794
-0.0860765706449098,-41.7848,-0.3888452382563037,-0.3664825662021848,22,-22.3768
-0.6767995439795303,-35.3552,-0.4586284096592814,-0.0454688776329036,84,-5.85229
-0.0068508343924107,-40.3571,-0.2794333629066009,-0.3158834077847338,74,-12.1326
-0.6645420568681709,-56.0674,-0.4447104718247854,-0.6736566227083348,55,-29.1445
-0.9310637387861418,-37.5413,-0.7527719320697324,-0.1561974774400947,79,-10.6619
-0.4158822944397052,-51.0694,-0.5147046916550077,-0.2639632773951794,96,0.034934
-0.7414300128641691,-35.4425,-0.9310302888835637,-0.3053409758492682,81,-7.55564
-0.1368781330550548,-40.4209,-0.9747323511434344,-0.0199696433835316,77,-15.5646
-0.4819718500905684,-48.7102,-0.4389416194842471,-0.4822661487767562,14,-22.5002
-0.800555414589188,-36.6318,-0.6354027220190521,-0.9339837386348808,84,-5.10795
-0.6222305343064293,-49.9687,-0.8808554742408594,-0.2395808082481583,17,-20.8022
-0.6569222158099446,-42.6945,-0.2758389829257804,-0.2127660507894775,77,-13.0186
-0.089328582408351,-50.1973,-0.6886939568877911,-0.8071311144674841,17,-20.1444
-0.1768964853876499,-35.735,-0.0072348100441751,-0.2869548866001278,82,-9.66599
-0.1952545451431082,-40.7245,-0.2796477076696002,-0.0341220127055864,33,-17.0723
-0.3962426168666407,-51.6668,-0.1055146148928445,-0.8790727901920287,54,-27.5667
-0.3099810426179058,-61.9818,-0.2327594213702463,-0.971020295388802,69,-9.44363
-0.6738640671515641,-45.9219,-0.4070437176117621,-0.3341846421998955,35,-21.6778
-0.1987686210632886,-35.5114,-0.2269812327129606,-0.8434142496607371,81,-7.68827
-0.9415476266885484,-51.3705,-0.2278909005798736,-0.9978454666059716,49,-26.8552
-0.0841437914930864,-42.2533,-0.078403042538073,-0.8611005812222805,22,-21.9813
-0.000830436372978,-39.0518,-0.806905467117786,-0.7452597110899594,75,-9.16226
-0.0689620955797625,-39.5725,-0.3934677595855087,-0.1047487592330019,88,-4.84601
